type,flight_id,airline,flight_number,departure_airport,departure_city,arrival_airport,arrival_city,departure_datetime,arrival_datetime,ticket_price,flight_class,total_available_seats,hotel_id,name,street,city,state,zip,country,latitude,longitude,star_rating,price_per_night,wifi,breakfast_included,parking,pet_friendly,near_transit,number_of_rooms,hotel_rating,hotel_image1,hotel_image2,car_id,company,make,model,vehicle_type,year,pickup_address,pickup_city,pickup_country,pickup_lat,pickup_lng,dropoff_address,dropoff_city,dropoff_country,dropoff_lat,dropoff_lng,price_per_day,available,pickup_date,dropoff_date,car_image1,car_image2
flight,FL00820,Fox Ltd,L742,DFW,Port Louis,LAX,East Nicholaschester,2025-12-07T16:04:54,2026-01-22T15:32:29,344.98,Economy,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00821,Thompson-Robbins,M359,ORD,New Mariefurt,LAX,Timothyborough,2025-12-14T22:44:01,2026-01-03T04:53:13,249.11,Economy,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00822,"Smith, Jenkins and Chapman",M397,JFK,West Andreabury,JFK,North Samantha,2025-12-18T00:24:55,2026-01-05T05:37:09,107.13,First,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00823,Parks Inc,Y821,SEA,Port Johnmouth,DFW,Lewisview,2025-12-18T02:31:14,2026-01-16T18:18:43,338.35,Business,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00824,Hall Ltd,S300,SFO,East Michaelfort,LAX,Robertshire,2025-12-05T08:29:31,2026-01-22T00:23:23,389.9,First,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00825,"Jordan, Schroeder and Rogers",S425,DFW,Lesliehaven,JFK,Smithmouth,2025-12-19T20:07:04,2026-01-16T01:56:41,405.03,Economy,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00826,Bishop Group,F920,ORD,Lake James,DFW,North Diana,2025-12-11T15:08:02,2026-01-07T15:24:23,458.62,Business,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00827,Casey-Hall,W970,SFO,Porterland,SFO,Port Kenneth,2025-12-22T15:47:10,2026-01-13T11:22:08,104.29,First,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00828,"Davis, Melendez and Phelps",R705,JFK,Patrickton,DFW,West Kaylabury,2025-12-22T22:08:12,2026-01-26T03:04:43,525.81,Business,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00829,Whitney Ltd,B149,SFO,New Loribury,JFK,Port John,2025-12-28T00:43:01,2026-01-24T07:39:25,487.09,First,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00830,"Johnson, Scott and Trujillo",O857,SFO,East Carolyn,ORD,Watersberg,2025-12-09T12:11:14,2026-01-23T06:55:13,514.57,First,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00831,"Hoover, Nelson and Stephenson",J51,SFO,South Cory,ORD,Port Michelle,2025-12-08T22:57:14,2026-01-03T07:16:13,347.16,Economy,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00832,Conner and Sons,S247,DFW,Villarrealside,LAX,North Johnathan,2025-12-04T10:27:29,2026-01-09T13:22:58,432.53,First,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00833,Chung LLC,O884,DFW,Olsenstad,JFK,Port Christianside,2025-12-21T22:09:59,2026-01-21T23:49:50,154.63,First,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00834,Johnson Inc,F460,SFO,Wrightfurt,JFK,New Kylieberg,2025-12-29T10:21:49,2026-01-13T06:22:43,504.95,First,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00835,Owen-Wright,B70,ORD,Jacobhaven,SFO,Anthonyfurt,2025-12-18T06:10:56,2026-01-06T09:23:09,524.21,Economy,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00836,"Becker, Nelson and Hatfield",O237,SFO,Smithfurt,SEA,Mariashire,2025-12-23T12:47:37,2026-01-26T14:25:28,365.96,First,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00837,Rojas PLC,S298,JFK,West Lisa,LAX,South Victoriabury,2025-12-07T21:59:58,2026-01-13T01:24:34,147.19,Economy,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00838,James-Sandoval,K25,JFK,Willischester,LAX,Walkerstad,2025-12-05T21:46:06,2026-01-27T10:21:31,490.03,Economy,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00839,"Gray, Young and Hart",C490,JFK,East Maryburgh,SEA,Lake Paulashire,2025-12-26T08:37:50,2026-01-26T13:00:09,391.99,First,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00840,Logan PLC,H843,LAX,South Emilyside,SEA,South Jasonfurt,2025-12-13T06:24:09,2026-01-04T20:06:59,269.22,Business,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00841,Simpson-Wells,Q157,DFW,Lake Deborahmouth,JFK,New Joseph,2025-12-20T08:23:18,2026-01-15T13:10:02,373.92,First,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00842,Berg LLC,D560,SEA,Paulport,ORD,Evanview,2025-12-10T02:38:14,2026-01-16T22:34:57,117.64,First,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00843,Liu PLC,H655,ORD,West David,DFW,New Williamchester,2025-12-30T01:07:59,2026-01-22T17:57:28,333.7,Business,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00844,Ross Inc,R751,JFK,Padillaberg,SEA,Karenburgh,2025-12-27T19:39:21,2026-01-05T01:49:41,464.37,Economy,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00845,"Neal, Smith and Mejia",B523,ORD,North Brittanyfurt,ORD,South Dianaburgh,2025-12-18T05:20:30,2026-01-16T09:11:17,209.67,Business,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00846,White Inc,R496,SEA,East Joel,LAX,Samuelport,2025-12-24T10:03:16,2026-01-14T08:19:53,410.96,Economy,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00847,Carter Inc,X409,SEA,East Adrianton,JFK,West Stephen,2025-12-14T01:00:38,2026-01-11T07:09:41,581.23,First,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00848,Gordon and Sons,I370,SFO,Dicksontown,LAX,West April,2025-12-21T07:57:44,2026-01-09T22:59:13,493.84,Business,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00849,Lopez and Sons,C131,LAX,North Jesse,DFW,North Eileenbury,2025-12-29T22:26:35,2026-01-04T03:57:00,334.65,Economy,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00850,"Wang, Valencia and Clark",J457,LAX,New Nathan,DFW,North Kathrynstad,2025-12-06T02:54:25,2026-01-08T01:54:15,245.8,Economy,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00851,Miller LLC,T781,SEA,Shepardport,SFO,North Jeremyton,2025-12-27T19:20:22,2026-01-05T13:19:15,228.3,First,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00852,"Johnson, Marshall and Bryant",Y559,JFK,Brianmouth,SFO,Mcdowellberg,2025-12-30T17:52:18,2026-01-30T14:09:15,269.12,Economy,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00853,Perez-Kelly,U991,SEA,New Michaelport,JFK,Obrienmouth,2025-12-25T07:35:02,2026-01-11T00:22:07,487.17,Economy,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00854,Lopez Group,F600,SFO,Port Andreaburgh,ORD,North Markchester,2025-12-06T14:31:09,2026-01-03T11:46:50,419.26,Business,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00855,Smith-Levine,H144,LAX,Lake Thomas,ORD,South Michaelfurt,2025-12-19T13:05:08,2026-01-20T12:35:09,416.09,Business,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00856,Lewis-Mcdonald,T124,ORD,North Sean,DFW,Larsenfurt,2025-12-21T14:21:17,2026-01-18T13:03:44,320.49,Business,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00857,"Robles, Johnson and Murphy",U583,ORD,South Crystalfurt,ORD,Williamsberg,2025-12-16T23:17:23,2026-01-24T20:45:01,268.11,Economy,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00858,Meza Ltd,S687,DFW,South Kennethshire,ORD,West Tinahaven,2025-12-19T04:06:28,2026-01-25T11:42:17,518.05,Economy,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00859,Kennedy Group,X98,JFK,East Christopher,SFO,Millerberg,2025-12-15T22:52:18,2026-01-07T12:50:40,183.48,Business,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00860,"Hart, Watts and Flores",B29,SEA,Mayport,ORD,Simmonsburgh,2025-12-27T18:03:07,2026-01-15T13:48:28,333.9,Business,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00861,Hudson Inc,R316,DFW,Annaview,DFW,South Frankton,2025-12-14T21:48:14,2026-01-22T19:08:18,277.73,First,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00862,Brown-Johnson,S105,JFK,Perezside,JFK,Alexshire,2025-12-14T14:22:16,2026-01-16T12:06:32,175.77,First,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00863,"Sloan, Lawrence and Brown",H440,DFW,Myershaven,DFW,Ramirezchester,2025-12-25T21:20:17,2026-01-02T00:13:41,195.81,First,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00864,Cortez-Williams,S106,DFW,Larryshire,SEA,East Donnashire,2025-12-19T01:51:13,2026-01-19T08:10:24,432.72,First,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00865,Baker PLC,C509,SFO,North Alfredhaven,ORD,Audreyshire,2025-12-06T22:08:07,2026-01-13T23:18:04,205.81,Economy,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00866,Mcdonald-Sanchez,N4,ORD,Grimesland,JFK,Toddside,2025-12-17T03:52:33,2026-01-16T02:23:50,578.77,Business,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00867,Webb-Young,G945,SFO,East Christinachester,LAX,Victoriatown,2025-12-23T22:24:14,2026-01-03T20:36:03,501.09,First,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00868,Foster Group,Y787,LAX,Nicoleton,LAX,Debbieview,2025-12-18T13:36:35,2026-01-25T14:04:04,418.55,Business,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00869,"Maldonado, Murray and Wells",A4,DFW,East Zachary,DFW,West Robertfort,2025-12-22T02:00:31,2026-01-29T23:55:36,507.6,Economy,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00870,Osborne Inc,N292,JFK,Nicholaschester,LAX,South Helenberg,2025-12-08T15:41:03,2026-01-28T05:34:04,370.67,Economy,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00871,"Hill, Erickson and Taylor",L868,SEA,Clarkburgh,SFO,Weaverport,2025-12-15T08:02:25,2026-01-07T17:36:37,563.58,Economy,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00872,"Brewer, Williams and Kemp",B203,LAX,Ericaville,LAX,New Brittanyport,2025-12-06T13:10:50,2026-01-27T18:22:07,584.82,Business,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00873,Cooke and Sons,P338,JFK,Anthonychester,JFK,Lake Cynthiaside,2025-12-27T06:11:07,2026-01-03T04:37:14,201.97,Economy,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00874,"Leonard, Hudson and Hoffman",U112,DFW,West Joshua,SEA,Reynoldsberg,2025-12-19T12:23:53,2026-01-02T13:30:46,421.39,Economy,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00875,"King, Wilkerson and Ryan",I854,DFW,Amandaview,SFO,Roberttown,2025-12-08T20:00:22,2026-01-11T02:40:57,570.24,Economy,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00876,Clark-Avila,C429,LAX,Joneschester,SFO,Lake Lawrencestad,2025-12-10T02:27:53,2026-01-05T00:03:08,577.64,First,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00877,"Montoya, Bell and Nash",M69,DFW,North Christopher,SEA,Reillyside,2025-12-19T07:15:39,2026-01-06T20:22:13,567.02,First,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00878,Morrow-Schneider,I86,SFO,Turnerbury,JFK,Snyderbury,2025-12-14T21:05:38,2026-01-10T21:29:10,576.13,First,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00879,"Wilson, Hill and Young",N565,ORD,Michaelborough,LAX,Michaelborough,2025-12-05T04:04:02,2026-01-20T18:33:50,127.57,First,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00880,Davis-Patterson,F442,SFO,Hobbsshire,SEA,Sierrabury,2025-12-24T10:46:15,2026-01-18T05:46:10,337.21,Economy,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00881,Lozano Group,Z965,JFK,New Williamhaven,DFW,North Kristina,2025-12-08T22:47:10,2026-01-19T10:09:29,393.05,First,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00882,Norman-Riddle,N604,JFK,Barbaraview,SEA,West Robertmouth,2025-12-28T18:42:06,2026-01-16T22:55:51,123.73,Economy,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00883,Garrett-Shepherd,J277,SFO,Hillfort,SEA,New Theresa,2025-12-10T22:27:09,2026-01-15T23:24:01,566.67,Economy,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00884,"Lopez, Harmon and Atkins",S386,SFO,Joneston,SEA,East Lawrence,2025-12-08T23:54:19,2026-01-21T05:47:29,248.92,Economy,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00885,Krueger Ltd,T92,LAX,East Alejandro,SEA,West Brittany,2025-12-05T10:12:29,2026-01-18T03:33:35,542.49,Business,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00886,Walker-Howell,Y913,LAX,Jimenezfurt,JFK,Lake George,2025-12-08T03:50:53,2026-01-07T05:39:18,103.86,First,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00887,Gonzalez LLC,T246,DFW,Ellisview,LAX,Lake Victor,2025-12-21T12:11:11,2026-01-25T11:17:29,443.56,First,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00888,"Phillips, Mullins and Watson",E814,SEA,Phillipsstad,JFK,Geraldmouth,2025-12-27T14:50:20,2026-01-18T12:07:54,228.39,Business,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00889,Evans and Sons,S482,JFK,Whiteview,SEA,Thomasview,2025-12-20T13:23:47,2026-01-26T18:42:39,458.06,Business,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00890,House-Wolfe,L456,SFO,Toddborough,LAX,Port Tinastad,2025-12-26T06:48:24,2026-01-21T17:58:10,218.33,Business,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00891,Rivera Group,O805,DFW,South Jennifer,SEA,North Kimberly,2025-12-26T13:27:01,2026-01-24T23:48:24,181.6,First,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00892,"Durham, Hammond and Sanchez",Y954,SFO,West Melissafort,DFW,Kimberlyport,2025-12-09T00:54:45,2026-01-12T19:18:56,512.36,First,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00893,"Hernandez, Wade and Kirby",N814,DFW,Floydland,SEA,Mayside,2025-12-15T08:54:44,2026-01-06T23:25:43,254.86,Economy,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00894,Williams Ltd,E156,LAX,New Kimside,ORD,West David,2025-12-13T22:44:14,2026-01-18T09:20:18,256.39,Business,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00895,"Long, Johnson and Mann",T741,SFO,Hillshire,ORD,Marcuschester,2025-12-03T00:30:55,2026-01-06T08:39:08,214.57,Business,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00896,"Deleon, Dorsey and Robinson",C154,ORD,Richside,LAX,New Joshuaport,2025-12-02T17:30:13,2026-01-12T05:53:40,342.53,Business,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00897,Grant-Wallace,X993,LAX,Port Abigail,SFO,Susanview,2025-12-17T06:37:33,2026-01-23T12:02:57,136.33,Economy,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00898,Gross-Kelly,J493,SFO,Kentborough,SFO,East Michaelport,2025-12-07T05:20:46,2026-01-13T12:32:29,596.66,First,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00899,Moses-Diaz,Y753,ORD,South Brian,ORD,South Christian,2025-12-05T01:31:55,2026-01-28T17:28:02,580.35,Business,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00900,Cooley-Pena,R791,SFO,Lake Nancy,LAX,Scottville,2025-12-17T01:12:01,2026-01-02T03:36:38,410.24,Business,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00901,Hurley PLC,K386,LAX,Port Meganfurt,LAX,West Robertview,2025-12-14T10:29:08,2026-01-25T19:48:10,159.04,First,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00902,Johnson Group,C62,ORD,Michaelville,JFK,Millerville,2025-12-24T15:53:05,2026-01-23T03:59:33,461.87,Business,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00903,"Zavala, Smith and Patel",D911,ORD,New Jacquelineburgh,DFW,Port Ann,2025-12-05T21:08:00,2026-01-02T16:19:35,413.8,First,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00904,Williams-Thomas,Z218,DFW,North Meganbury,ORD,East Andrewville,2025-12-17T01:59:32,2026-01-11T19:03:37,495.14,Business,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00905,Thomas and Sons,K83,DFW,Vegachester,LAX,Ramirezburgh,2025-12-09T16:02:36,2026-01-04T02:18:42,356.38,First,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00906,Kennedy Ltd,H474,DFW,Alexandrafurt,SEA,Greenport,2025-12-21T02:02:34,2026-01-28T21:05:18,456.45,Economy,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00907,Clark-Boyd,J187,JFK,Lake Jamie,SEA,South Devonchester,2025-12-30T10:13:55,2026-01-26T09:34:36,568.18,First,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00908,Gutierrez-Branch,S251,LAX,Higginshaven,ORD,Benderton,2025-12-11T05:56:33,2026-01-16T16:02:32,543.49,Economy,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00909,"Barr, Howard and Hensley",W741,LAX,East Gabriellehaven,DFW,North Timothyshire,2025-12-16T19:09:34,2026-01-30T04:23:25,321.88,Economy,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00910,White-Anderson,M425,DFW,Lake Bradleybury,SFO,Thorntonburgh,2025-12-30T20:08:31,2026-01-04T04:43:53,292.26,Business,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00911,Ballard-Lewis,Q821,JFK,New Jennifer,DFW,West Kevinchester,2025-12-05T20:20:53,2026-01-27T06:23:41,170.26,Economy,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00912,Roach Ltd,Q746,SEA,West Jesseton,DFW,North Rachel,2025-12-07T00:12:14,2026-01-18T06:20:18,504.17,First,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00913,Gallegos-Soto,C299,SEA,Port Haleychester,LAX,Port Robert,2025-12-16T20:10:39,2026-01-19T20:09:29,245.68,Economy,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00914,Allen-Wilson,W362,SEA,Duffytown,SEA,New Andreatown,2025-12-28T23:19:01,2026-01-07T05:32:53,452.8,First,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00915,Martinez-Page,I578,JFK,Sethstad,ORD,Ballardborough,2025-12-21T18:08:04,2026-01-24T17:36:51,548.12,Business,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00916,Jensen LLC,D247,ORD,South Steven,LAX,Lake Ryanmouth,2025-12-13T10:54:46,2026-01-22T12:16:57,293.34,Economy,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00917,"Page, Jones and Reilly",B86,DFW,Cantrellburgh,LAX,Gutierrezborough,2025-12-26T01:07:55,2026-01-04T10:23:30,392.26,Business,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00918,Howell PLC,E85,SFO,Lake Mark,ORD,Stevenborough,2025-12-20T00:48:17,2026-01-11T14:50:21,465.17,Economy,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00919,"Jenkins, Shepherd and Kemp",D368,SEA,Rebeccatown,ORD,Gentryville,2025-12-23T17:08:16,2026-01-13T06:17:49,405.86,Business,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00920,Compton Group,H924,SEA,Tamaraside,LAX,Kevintown,2025-12-10T13:14:02,2026-01-06T21:54:37,343.45,First,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00921,Taylor-Kennedy,K762,JFK,East Phillipville,DFW,Port Mary,2025-12-17T01:02:56,2026-01-27T09:16:18,160.8,Economy,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00922,Petty LLC,M800,SFO,Port Benjamin,DFW,Keithmouth,2025-12-09T17:52:29,2026-01-29T10:49:19,347.0,First,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00923,"Nelson, Johnson and Bell",E913,DFW,West Robin,SFO,New Markmouth,2025-12-08T04:56:37,2026-01-29T03:15:01,338.16,Economy,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00924,Jenkins-Glover,L642,SFO,South Joshuaville,SEA,New Casey,2025-12-27T13:41:03,2026-01-25T01:11:43,140.84,Economy,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00925,Nelson Inc,F701,ORD,Lisaview,DFW,North Carrie,2025-12-18T11:59:24,2026-01-21T12:40:07,463.93,Economy,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00926,"Bell, Hayden and Jackson",N215,ORD,Lisaview,DFW,Boydbury,2025-12-21T14:40:05,2026-01-30T03:22:53,328.6,Business,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00927,Ford-Mays,U492,DFW,Coreyfort,SEA,Davidsonview,2025-12-03T06:38:55,2026-01-24T23:56:31,176.26,First,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00928,Rodgers-Park,V87,JFK,Rebeccaville,SFO,Castillotown,2025-12-05T21:07:06,2026-01-13T05:38:23,187.97,Economy,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00929,"Miller, Burns and Reyes",L430,ORD,Baileyview,SEA,Smallshire,2025-12-29T09:14:49,2026-01-10T19:45:10,342.82,Economy,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00930,"Burns, Reid and Anderson",H823,SEA,Lake Theresa,SFO,East Kurtview,2025-12-13T14:54:03,2026-01-21T12:58:47,363.55,Economy,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00931,Thornton Inc,B371,LAX,Port Jerryville,SEA,North Emilytown,2025-12-31T09:16:57,2026-01-15T22:12:58,309.28,Business,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flight,FL00932,Moore-Crane,K119,SFO,Calhounborough,LAX,Hayesfurt,2025-12-18T16:31:33,2026-01-14T23:40:05,413.1,First,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
